"Day","Items","Note","Amount"
"15","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"15","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(2145)"
"15","Rental Expense","Cash Payment - RentalChicago","(1480)"
"14","Human Resource Expense","Counselled","(2000)"
"14","Human Resource Expense","Counselled","(2000)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"14","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"14","Salary Expense","Cash Payment - Salary Expense","(19136)"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","13888"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","16335"
"14","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","18258"
"14","Retail","Revenue - Retail Sales Chicago - Mouthwash","35760"
"14","Retail","Revenue - Retail Sales Chicago - Body Wash","46299"
"14","Retail","Revenue - Retail Sales Chicago - Shampoo","50575"
"14","Interest Expense","Cash Payment - Interest - For Overdraft","(1156)"
"14","Rental Expense","Cash Payment - RentalNew York","(2680)"
"14","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1434)"
"14","Rental Expense","Cash Payment - RentalDetroit","(600)"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(1846)"
"14","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"14","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(2262)"
"14","Rental Expense","Cash Payment - RentalChicago","(1480)"
"13","Overdraft","","1093750"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1484","(748000)"
"13","Overdraft","","546875"
"13","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 1484","(866400)"
"13","Wholesales (B2B)","Revenue - B2B SO ID: 1004","1101681"
"13","Human Resource Expense","Counselled","(2000)"
"13","Human Resource Expense","Attended Training","(15000)"
"13","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"13","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"13","Salary Expense","Cash Payment - Salary Expense","(19136)"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","14624"
"13","Overdraft","Repayment","(625000)"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","16500"
"13","Overdraft","Repayment","(625000)"
"13","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","19584"
"13","Retail","Revenue - Retail Sales Chicago - Mouthwash","37650"
"13","Retail","Revenue - Retail Sales Chicago - Body Wash","48180"
"13","Retail","Revenue - Retail Sales Chicago - Shampoo","51555"
"13","Interest Expense","Cash Payment - Interest - For Overdraft","(1156)"
"13","Rental Expense","Cash Payment - RentalNew York","(2680)"
"13","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1434)"
"13","Rental Expense","Cash Payment - RentalDetroit","(600)"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(2272)"
"13","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"13","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(2808)"
"13","Rental Expense","Cash Payment - RentalChicago","(1480)"
"12","Wholesales (B2B)","Revenue - B2B SO ID: 832","1403058"
"12","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"12","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"12","Salary Expense","Cash Payment - Salary Expense","(19136)"
"12","Retail","Revenue - Retail Sales New York - Mouthwash","4352"
"12","Overdraft","Repayment","(625000)"
"12","Retail","Revenue - Retail Sales New York - Body Wash","26235"
"12","Overdraft","Repayment","(625000)"
"12","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","14464"
"12","Overdraft","Repayment","(625000)"
"12","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","16665"
"12","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","20196"
"12","Retail","Revenue - Retail Sales Chicago - Mouthwash","37260"
"12","Retail","Revenue - Retail Sales Chicago - Body Wash","45408"
"12","Retail","Revenue - Retail Sales Chicago - Shampoo","47705"
"12","Interest Expense","Cash Payment - Interest - For Overdraft","(514)"
"12","Rental Expense","Cash Payment - RentalNew York","(2680)"
"12","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1005)"
"12","Rental Expense","Cash Payment - RentalDetroit","(600)"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(2556)"
"12","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"12","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(3315)"
"12","Rental Expense","Cash Payment - RentalChicago","(1480)"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 671","(140400)"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 671","(159120)"
"11","Overdraft","","312500"
"11","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 671","(266760)"
"11","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"11","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"11","Salary Expense","Cash Payment - Salary Expense","(19136)"
"11","Retail","Revenue - Retail Sales New York - Mouthwash","76576"
"11","Retail","Revenue - Retail Sales New York - Body Wash","84909"
"11","Retail","Revenue - Retail Sales New York - Shampoo","87220"
"11","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","14048"
"11","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","16335"
"11","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","18666"
"11","Retail","Revenue - Retail Sales Chicago - Mouthwash","36540"
"11","Retail","Revenue - Retail Sales Chicago - Body Wash","43989"
"11","Retail","Revenue - Retail Sales Chicago - Shampoo","46725"
"11","Interest Expense","Cash Payment - Interest - For Overdraft","(3596)"
"11","Rental Expense","Cash Payment - RentalNew York","(2680)"
"11","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1599)"
"11","Rental Expense","Cash Payment - RentalDetroit","(600)"
"11","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(2911)"
"11","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"11","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(3822)"
"11","Rental Expense","Cash Payment - RentalChicago","(1480)"
"10","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"10","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"10","Salary Expense","Cash Payment - Salary Expense","(19136)"
"10","Shipping Expense","Cash Payment - Move Stock ID: 980","(6945)"
"10","Retail","Revenue - Retail Sales New York - Mouthwash","89154"
"10","Retail","Revenue - Retail Sales New York - Body Wash","82302"
"10","Retail","Revenue - Retail Sales New York - Shampoo","182714"
"10","Overdraft","Repayment","(625000)"
"10","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","17472"
"10","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","17806"
"10","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","20863"
"10","Retail","Revenue - Retail Sales Chicago - Mouthwash","39728"
"10","Retail","Revenue - Retail Sales Chicago - Shampoo","50096"
"10","Interest Expense","Cash Payment - Interest - For Overdraft","(3082)"
"10","Rental Expense","Cash Payment - RentalNew York","(2680)"
"10","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1587)"
"10","Rental Expense","Cash Payment - RentalDetroit","(600)"
"10","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(3195)"
"10","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"10","Overflow Expense - Retail","Cash Payment - Overflow Fee Chicago","(741)"
"10","Rental Expense","Cash Payment - RentalChicago","(1480)"
"9","Human Resource Expense","Counselled","(2000)"
"9","Human Resource Expense","Counselled","(2000)"
"9","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"9","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"9","Salary Expense","Cash Payment - Salary Expense","(18200)"
"9","Shipping Expense","Cash Payment - Move Stock ID: 664","(8190)"
"9","Retail","Revenue - Retail Sales New York - Mouthwash","17888"
"9","Retail","Revenue - Retail Sales New York - Body Wash","17922"
"9","Retail","Revenue - Retail Sales New York - Shampoo","37820"
"9","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","3406"
"9","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","3654"
"9","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","4557"
"9","Retail","Revenue - Retail Sales Chicago - Shampoo","11997"
"9","Interest Expense","Cash Payment - Interest - For Overdraft","(4110)"
"9","Rental Expense","Cash Payment - RentalNew York","(2680)"
"9","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1770)"
"9","Rental Expense","Cash Payment - RentalDetroit","(600)"
"9","Overflow Expense - Retail","Cash Payment - Overflow Fee Washington, D.C.","(3763)"
"9","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"9","Rental Expense","Cash Payment - RentalChicago","(1480)"
"8","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 535","(96000)"
"8","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 535","(112000)"
"8","Overdraft","","625000"
"8","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 535","(640000)"
"8","Human Resource Expense","Counselled","(2000)"
"8","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Body Wash","(100)"
"8","Marketing Expense","Cash Payment - Marketing - Chicago - Shampoo","(100)"
"8","Salary Expense","Cash Payment - Salary Expense","(18900)"
"8","Shipping Expense","Cash Payment - Move Stock ID: 691","(6945)"
"8","Retail","Revenue - Retail Sales New York - Mouthwash","17004"
"8","Retail","Revenue - Retail Sales New York - Body Wash","17574"
"8","Retail","Revenue - Retail Sales New York - Shampoo","37448"
"8","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","3588"
"8","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash","3857"
"8","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","4433"
"8","Retail","Revenue - Retail Sales Chicago - Shampoo","11656"
"8","Services","Revenue - Service Sales Order ID: 301","203500"
"8","Interest Expense","Cash Payment - Interest - For Overdraft","(4110)"
"8","Rental Expense","Cash Payment - RentalNew York","(2680)"
"8","Overflow Expense - Warehouse","Cash Payment - Overflow FeeDetroit","(1953)"
"8","Rental Expense","Cash Payment - RentalDetroit","(600)"
"8","Rental Expense","Cash Payment - RentalWashington, D.C.","(2440)"
"8","Rental Expense","Cash Payment - RentalChicago","(1480)"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 418","(120000)"
"7","Overdraft","","625000"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 418","(136000)"
"7","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 418","(228000)"
"7","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","(100)"
"7","Marketing Expense","Cash Payment - Marketing - New York - Body Wash","(100)"
"7","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","(100)"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","(100)"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash","(100)"
"7","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","(100)"
"7","Marketing Expense","Cash Payment - Marketing - Chicago - Mouthwash","(100)"
